"zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
50109,"Distilled Spirits",236,11,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50109,"Tequila",1409,136,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50109,"Amaretto",12,2,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50109,"Gin",90,5,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50109,"Schnapps",441,32,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50109,"Misc",735,34,95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4
50111,"Rum",178582,12603,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Whisky",368027,21567,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Misc",88018,4858,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Schnapps",21289,1537,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Gin",22126,1616,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Tequila",62298,5051,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Brandy",16466,1013,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Vodka",309451,26515,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Distilled Spirits",8258,299,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50111,"Amaretto",4448,344,98.1,48.8,3,47065,12346,11647,2,35,324,0,0,338
50112,"Rum",127350,9207,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Brandy",23705,1710,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Misc",83768,4527,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Amaretto",3703,387,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Gin",31114,2351,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Tequila",49932,3231,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Distilled Spirits",4850,238,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Vodka",212289,19623,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Whisky",395240,24638,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50112,"Schnapps",33394,2402,92.8,28.6,4.1,21088,11532,10679,294,15,366,5,24,149
50115,"Tequila",1592,126,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Amaretto",189,20,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Schnapps",3526,304,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Vodka",17148,1664,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Brandy",1483,113,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Rum",10400,679,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Gin",1863,190,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Misc",4355,317,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Whisky",40376,3090,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50115,"Distilled Spirits",142,6,89.4,13.9,3.2,27313,2791,2679,23,0,1,0,17,71
50122,"Schnapps",1651,135,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Whisky",16734,1490,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Brandy",291,28,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Tequila",926,82,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Rum",7864,661,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Vodka",11185,1396,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Distilled Spirits",81,3,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Amaretto",132,19,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Misc",1662,126,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50122,"Gin",746,106,89.7,21.2,3.4,37083,1462,1442,8,0,9,0,0,3
50123,"Rum",533,39,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Whisky",4110,275,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Gin",28,2,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Tequila",279,16,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Misc",228,10,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Distilled Spirits",57,3,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Vodka",1962,223,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Brandy",129,9,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50123,"Schnapps",326,26,95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9
50124,"Tequila",4682,264,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Amaretto",34,7,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Gin",1351,91,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Vodka",21500,1815,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Brandy",689,34,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Misc",3652,162,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Distilled Spirits",268,10,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Schnapps",1005,67,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Rum",12538,824,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50124,"Whisky",30039,1773,96,36,6.7,40875,3864,3800,19,0,45,0,0,0
50125,"Vodka",354088,33467,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Whisky",533120,33415,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Rum",231150,16723,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Amaretto",4713,554,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Misc",161232,9235,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Brandy",19777,1547,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Tequila",72157,5253,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Distilled Spirits",9511,434,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Gin",37263,3145,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50125,"Schnapps",52970,3566,95.3,29.7,6.3,31014,19792,19086,84,36,105,51,66,364
50126,"Rum",121944,8518,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Vodka",159634,15225,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Whisky",339825,21813,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Brandy",14774,950,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Schnapps",37908,2750,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Amaretto",4323,439,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Tequila",45272,3047,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Distilled Spirits",7836,664,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Gin",18153,1321,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50126,"Misc",76471,4412,93.3,18.5,3.8,27194,6879,6550,129,26,21,0,76,77
50129,"Misc",29860,1885,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Gin",8214,632,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Distilled Spirits",1916,83,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Vodka",71710,6911,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Brandy",4149,306,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Tequila",16485,1174,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Whisky",141559,9576,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Schnapps",15663,1128,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Amaretto",1706,180,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50129,"Rum",68204,4972,92.1,20.6,4.6,26028,4933,4807,12,9,32,5,0,68
50130,"Amaretto",41,6,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Misc",1089,55,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Brandy",439,17,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Gin",151,8,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Tequila",703,32,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Schnapps",505,37,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Rum",5065,392,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Whisky",10465,923,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Distilled Spirits",310,14,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50130,"Vodka",10034,1338,95.7,29.3,0.6,40175,1661,1638,20,0,3,0,0,0
50131,"Vodka",360300,29370,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Tequila",67081,4892,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Misc",107804,6936,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Amaretto",4992,439,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Brandy",23027,1455,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Whisky",441035,24496,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Gin",41965,2800,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Schnapps",25719,1900,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Rum",159502,11001,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50131,"Distilled Spirits",4831,214,96.7,56.8,3.9,55596,19683,18181,403,14,747,52,19,267
50135,"Vodka",7825,771,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Schnapps",1336,133,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Tequila",714,29,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Amaretto",28,3,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Misc",1489,69,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Whisky",15835,966,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Gin",139,11,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Distilled Spirits",1953,84,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Brandy",1458,102,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50135,"Rum",3746,242,92.9,12.9,4.9,30699,1770,1742,0,0,7,0,13,8
50138,"Distilled Spirits",11202,794,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Tequila",39944,2455,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Amaretto",3663,401,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Gin",15323,1243,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Schnapps",32721,2458,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Whisky",301763,19600,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Misc",70690,4259,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Brandy",17357,1275,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Vodka",171504,16418,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50138,"Rum",132463,9764,92.7,17.2,4.5,32520,11324,10973,86,58,45,0,22,140
50140,"Vodka",22221,2041,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Tequila",2640,99,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Gin",1465,105,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Schnapps",2753,219,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Amaretto",62,5,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Brandy",2593,131,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Rum",12618,781,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Misc",4124,165,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Whisky",22602,1318,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50140,"Distilled Spirits",113,4,85.7,31.5,5.7,11190,3191,2874,162,34,16,14,20,71
50142,"Rum",7548,551,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Misc",4640,286,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Tequila",2052,95,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Schnapps",3603,407,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Vodka",13200,1414,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Brandy",1516,94,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Gin",612,47,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Amaretto",243,30,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Whisky",27284,1929,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50142,"Distilled Spirits",606,29,95.7,16.2,2.6,31467,988,919,14,0,6,0,13,36
50144,"Distilled Spirits",378,16,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Whisky",48149,2909,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Gin",951,84,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Rum",9223,694,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Schnapps",8317,614,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Tequila",3033,218,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Amaretto",646,50,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Vodka",15536,1744,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Misc",6647,331,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50144,"Brandy",1308,118,87.5,14.9,7.2,24258,2703,2663,1,0,21,4,0,14
50150,"Brandy",47,4,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Gin",30,2,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Misc",588,21,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Schnapps",209,16,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Vodka",1336,128,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Tequila",202,12,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Rum",1151,79,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Whisky",3683,186,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50150,"Distilled Spirits",169,8,93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0
50156,"Tequila",4913,403,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Schnapps",2423,257,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Distilled Spirits",252,12,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Amaretto",228,35,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Gin",1543,142,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Vodka",19182,1962,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Rum",12487,876,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Misc",4642,339,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Brandy",1493,138,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50156,"Whisky",31737,2191,94.1,24.7,2.6,39421,4268,4216,0,7,0,0,8,37
50158,"Rum",337545,24477,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Gin",73943,5965,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Brandy",136363,6713,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Distilled Spirits",20345,1933,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Schnapps",104914,8199,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Misc",248326,15064,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Whisky",1034709,63752,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Amaretto",9047,913,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Tequila",190658,8956,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50158,"Vodka",573493,53077,81.8,20,6.2,28421,31273,24899,460,93,1238,15,3687,881
50160,"Distilled Spirits",579,23,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Rum",1267,75,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Whisky",4855,245,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Tequila",405,15,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Vodka",2994,294,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Misc",734,29,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Brandy",39,4,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Schnapps",419,20,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50160,"Gin",76,7,93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3
50161,"Distilled Spirits",322,14,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Schnapps",683,68,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Gin",74,5,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Tequila",400,18,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Amaretto",30,4,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Whisky",18549,1434,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Misc",747,37,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Brandy",1054,88,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Rum",4414,273,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50161,"Vodka",5169,540,96.8,28.2,3.6,40822,1738,1708,0,0,21,0,0,9
50162,"Rum",596,40,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Tequila",76,4,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Gin",16,2,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Vodka",2758,312,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Whisky",4415,298,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Schnapps",549,65,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Misc",173,6,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50162,"Brandy",33,4,96.4,18.5,3,31818,1297,1270,3,0,5,0,2,17
50163,"Vodka",22940,2014,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Misc",10936,507,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Amaretto",467,42,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Schnapps",10177,776,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Brandy",1943,177,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Distilled Spirits",1215,58,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Whisky",48629,2820,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Tequila",4324,222,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Gin",1318,133,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50163,"Rum",24600,1588,96.9,17.5,5.5,32917,723,717,0,0,0,0,0,6
50169,"Whisky",2836,111,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Gin",71,5,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Rum",876,44,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Brandy",45,0,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Schnapps",21,3,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Misc",144,4,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Tequila",185,3,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50169,"Vodka",880,56,91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47
50170,"Gin",1056,133,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Tequila",1447,84,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Misc",2828,171,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Whisky",21985,1440,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Vodka",13146,1515,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Amaretto",447,75,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Brandy",1671,160,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Schnapps",3023,295,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Distilled Spirits",1365,64,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50170,"Rum",14140,900,92.8,20.5,6.1,35527,2623,2588,0,0,7,0,0,28
50171,"Vodka",38453,4034,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Tequila",9330,501,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Rum",33774,2226,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Distilled Spirits",571,40,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Gin",1864,164,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Amaretto",1107,105,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Misc",17693,1088,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Schnapps",18954,1401,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Brandy",6771,621,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50171,"Whisky",105672,6585,94,18,5.2,32981,2753,2695,29,0,5,0,0,24
50174,"Gin",16,2,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Brandy",41,4,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Whisky",723,49,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Rum",265,19,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Schnapps",133,12,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Vodka",191,18,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Tequila",106,5,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50174,"Misc",97,8,95,9,4.4,30338,1403,1382,4,0,0,0,0,17
50201,"Amaretto",2599,343,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Brandy",11373,702,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Misc",24861,1528,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Schnapps",11606,874,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Gin",7492,694,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Vodka",90678,9400,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Whisky",174930,12641,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Distilled Spirits",1758,103,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Rum",65772,5210,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50201,"Tequila",16773,1126,94.5,27.8,4.1,36109,8432,8178,49,0,49,0,6,150
50207,"Distilled Spirits",223,10,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Rum",3155,201,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Brandy",117,10,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Whisky",7503,436,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Schnapps",583,36,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Amaretto",15,2,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Vodka",2073,229,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Tequila",313,16,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Gin",50,6,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50207,"Misc",336,18,94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26
50208,"Tequila",87679,6113,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Schnapps",50078,4048,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Vodka",321317,31661,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Misc",136062,8109,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Gin",30571,2620,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Rum",206826,16142,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Distilled Spirits",18640,1252,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Brandy",42500,2313,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Amaretto",8193,1029,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50208,"Whisky",548472,36278,91.9,16.5,5.3,28074,20545,19423,507,59,162,0,35,359
50210,"Rum",3053,196,91.8,16.8,2.3,40401,1633,1607,0,0,3,0,0,23
50210,"Brandy",249,14,91.8,16.8,2.3,40401,1633,1607,0,0,3,0,0,23
50210,"Gin",324,25,91.8,16.8,2.3,40401,1633,1607,0,0,3,0,0,23
